asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
broadcast_array_t2__wall_schematic_zone__base,component,broadcast_array_t2,Broadcast Array Room,communication,2,wall_schematic_zone,wall schematic zone,structural,base,p1,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: wall_schematic_zone. Category: Broadcast Array Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
broadcast_array_t2__waveform_monitor_bank__base,component,broadcast_array_t2,Broadcast Array Room,communication,2,waveform_monitor_bank,Waveform Monitor Bank,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Waveform Monitor Bank. Category: Broadcast Array Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
broadcast_array_t2__directional_control_joystick__active,state_variant,broadcast_array_t2,Broadcast Array Room,communication,2,directional_control_joystick,Directional Control Joystick,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Directional Control Joystick' in 'Broadcast Array Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
broadcast_array_t2__directional_control_joystick__cooldown,state_variant,broadcast_array_t2,Broadcast Array Room,communication,2,directional_control_joystick,Directional Control Joystick,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Directional Control Joystick' in 'Broadcast Array Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
broadcast_array_t2__directional_control_joystick__damaged,state_variant,broadcast_array_t2,Broadcast Array Room,communication,2,directional_control_joystick,Directional Control Joystick,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Directional Control Joystick' in 'Broadcast Array Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
broadcast_array_t2__directional_control_joystick__depleted,state_variant,broadcast_array_t2,Broadcast Array Room,communication,2,directional_control_joystick,Directional Control Joystick,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Directional Control Joystick' in 'Broadcast Array Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
broadcast_array_t2__directional_control_joystick__idle,state_variant,broadcast_array_t2,Broadcast Array Room,communication,2,directional_control_joystick,Directional Control Joystick,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Directional Control Joystick' in 'Broadcast Array Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
broadcast_array_t2__phased_array_schematic_display__active,state_variant,broadcast_array_t2,Broadcast Array Room,communication,2,phased_array_schematic_display,Phased-Array Schematic Display,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Phased-Array Schematic Display' in 'Broadcast Array Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
broadcast_array_t2__phased_array_schematic_display__cooldown,state_variant,broadcast_array_t2,Broadcast Array Room,communication,2,phased_array_schematic_display,Phased-Array Schematic Display,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Phased-Array Schematic Display' in 'Broadcast Array Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
broadcast_array_t2__phased_array_schematic_display__damaged,state_variant,broadcast_array_t2,Broadcast Array Room,communication,2,phased_array_schematic_display,Phased-Array Schematic Display,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Phased-Array Schematic Display' in 'Broadcast Array Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
broadcast_array_t2__phased_array_schematic_display__depleted,state_variant,broadcast_array_t2,Broadcast Array Room,communication,2,phased_array_schematic_display,Phased-Array Schematic Display,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Phased-Array Schematic Display' in 'Broadcast Array Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
