asset_id,asset_type,room_id,room_name,category,tier,component_id,component_name,component_kind,state_key,priority,prompt
ion_drive_t3__ion_thruster_array__usage_25_49,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,ion_thruster_array,Ion Thruster Array,interactive,usage_25_49,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_25_49' for component 'Ion Thruster Array' in 'Ion Drive Room'. Change only state cues: mild scorch marks and minor scratches, slightly warmer highlights. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__ion_thruster_array__usage_50_74,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,ion_thruster_array,Ion Thruster Array,interactive,usage_50_74,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_50_74' for component 'Ion Thruster Array' in 'Ion Drive Room'. Change only state cues: moderate wear, heat bloom, visible scratches and warning tint. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__ion_thruster_array__usage_75_99,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,ion_thruster_array,Ion Thruster Array,interactive,usage_75_99,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_75_99' for component 'Ion Thruster Array' in 'Ion Drive Room'. Change only state cues: heavy wear, strong warning glow, soot/scuffs and stressed materials. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__ion_thruster_array__usage_100,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,ion_thruster_array,Ion Thruster Array,interactive,usage_100,p2,"Using the attached style reference and matching the base component exactly, create state variant 'usage_100' for component 'Ion Thruster Array' in 'Ion Drive Room'. Change only state cues: near-failure/depleted look, severe wear, emergency warning cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__precision_computer_terminal__base,component,ion_drive_t3,Ion Drive Room,propulsion,3,precision_computer_terminal,Precision Computer Terminal,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Precision Computer Terminal. Category: Ion Drive Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__precision_computer_terminal__idle,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,precision_computer_terminal,Precision Computer Terminal,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Precision Computer Terminal' in 'Ion Drive Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__precision_computer_terminal__active,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,precision_computer_terminal,Precision Computer Terminal,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Precision Computer Terminal' in 'Ion Drive Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__precision_computer_terminal__cooldown,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,precision_computer_terminal,Precision Computer Terminal,interactive,cooldown,p1,"Using the attached style reference and matching the base component exactly, create state variant 'cooldown' for component 'Precision Computer Terminal' in 'Ion Drive Room'. Change only state cues: reduced glow with cooling/venting cues and amber warning flicker. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__precision_computer_terminal__damaged,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,precision_computer_terminal,Precision Computer Terminal,interactive,damaged,p1,"Using the attached style reference and matching the base component exactly, create state variant 'damaged' for component 'Precision Computer Terminal' in 'Ion Drive Room'. Change only state cues: visible wear, sparks or cracks, warning lights and degraded output. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__precision_computer_terminal__depleted,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,precision_computer_terminal,Precision Computer Terminal,interactive,depleted,p1,"Using the attached style reference and matching the base component exactly, create state variant 'depleted' for component 'Precision Computer Terminal' in 'Ion Drive Room'. Change only state cues: minimal or no glow, offline indicators, depleted resource cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__xenon_canister_manifold__base,component,ion_drive_t3,Ion Drive Room,propulsion,3,xenon_canister_manifold,Xenon Canister Manifold,interactive,base,p0,"Using the attached style reference, create a single isolated room component sprite for a spacecraft dollhouse interior system. Component: Xenon Canister Manifold. Category: Ion Drive Room. Side-view cross-section, clean cutout silhouette, no text, no labels, no UI, no characters. Designed for 2:1 room tile composition. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__xenon_canister_manifold__idle,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,xenon_canister_manifold,Xenon Canister Manifold,interactive,idle,p1,"Using the attached style reference and matching the base component exactly, create state variant 'idle' for component 'Xenon Canister Manifold' in 'Ion Drive Room'. Change only state cues: stable indicator lights, neutral glow, no motion cues. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
ion_drive_t3__xenon_canister_manifold__active,state_variant,ion_drive_t3,Ion Drive Room,propulsion,3,xenon_canister_manifold,Xenon Canister Manifold,interactive,active,p1,"Using the attached style reference and matching the base component exactly, create state variant 'active' for component 'Xenon Canister Manifold' in 'Ion Drive Room'. Change only state cues: brighter active glow, subtle motion/energy cues, engaged indicators. Preserve camera, scale, line weight, material details. No text, no labels, no UI. match this style exactly; side-view cutaway module language; no text/no labels/no UI; consistent line weight and colour temperature with reference."
